,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,views_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,views_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
13939,1,0,0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,3.044522437723423,3.4330189939851112,6.920671504248683,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8197230101321481,0.7407407407407407,0,0,0,1,0,0,1,0.43928246142629196,0,0.4,False,0,0
13940,173,1,0,5.159055299214529,0.6931471805599453,0.0,0.6931471805599453,0.0,5.159055299214529,5.170483995038151,3.431403223719222,6.532334292222349,5.159055299214529,0.6931471805599453,0.0,0.6931471805599453,0.0,5.159055299214529,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.7903118006649279,1,0.4,True,0,0
13941,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,4.2626798770413155,3.420346200500916,6.799055862058796,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,2,0.6260309745428415,0,1.0,True,0,0
13942,52,1,0,3.970291913552122,0.6931471805599453,0.0,0.6931471805599453,0.0,3.970291913552122,5.225746673713202,3.431403223719222,6.154858094016418,3.970291913552122,0.6931471805599453,0.0,0.6931471805599453,0.0,3.970291913552122,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8476669850333274,1,1.0,True,0,0
13943,791,3,0,6.674561391814426,1.3862943611198906,0.0,1.3862943611198906,0.0,6.674561391814426,6.342121418721152,3.258096538021482,7.736743682453495,6.674561391814426,1.3862943611198906,0.0,1.3862943611198906,0.0,6.674561391814426,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.8186822332957994,1,1.0,False,0,1
13944,1883,4,0,7.5411524551363085,1.6094379124341005,0.0,1.6094379124341005,0.0,7.5411524551363085,5.908082938168931,3.218875824868201,6.111467339502679,7.5411524551363085,1.6094379124341005,0.0,1.6094379124341005,0.0,7.5411524551363085,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7636022569985758,0.5666666666666667,0,0,0,0,1,0,1,0.965141625447097,1,0.4,False,0,1
13945,35,0,0,3.58351893845611,0.0,0.0,0.0,0.0,3.58351893845611,2.4849066497880004,3.4339872044851463,8.861491864286915,3.58351893845611,0.0,0.0,0.0,0.0,3.58351893845611,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,0,0.2801002004850213,0,0.0,False,0,0
13946,23,0,0,3.1780538303479458,0.0,0.0,0.0,0.0,3.1780538303479458,4.804021044733257,2.772588722239781,6.169610732491456,3.1780538303479458,0.0,0.0,0.0,0.0,3.1780538303479458,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.7773986506098908,1,1.0,False,0,0
13947,11782,15,2,9.37441309371334,2.772588722239781,1.0986122886681098,2.772588722239781,1.0986122886681098,9.37441309371334,6.313548046277095,3.258096538021482,6.161207321695077,9.37441309371334,2.772588722239781,1.0986122886681098,2.772588722239781,1.0986122886681098,9.37441309371334,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,0,1,0,2,1.0230652961668643,1,1.0,True,0,1
13948,1414,0,0,7.254884810077338,0.0,0.0,0.0,0.0,7.254884810077338,2.70805020110221,3.4339872044851463,6.432940092739179,7.254884810077338,0.0,0.0,0.0,0.0,7.254884810077338,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.663443061339372,0.75,0,0,0,1,0,0,2,0.42031280162825446,0,1.0,False,0,0
13949,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,4.394449154672439,3.218875824868201,6.137727054086234,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7631253940853869,0.5625,0,0,0,0,1,0,2,0.7148087603777991,0,1.0,False,0,1
13950,32,0,1,3.49650756146648,0.0,0.6931471805599453,0.0,0.6931471805599453,3.49650756146648,4.983606621708336,3.4330189939851112,7.916807490937603,3.49650756146648,0.0,0.6931471805599453,0.0,0.6931471805599453,3.49650756146648,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6287028702798563,1,1.0,False,0,0
13951,35,0,0,3.58351893845611,0.0,0.0,0.0,0.0,3.58351893845611,4.219507705176107,3.4339872044851463,6.144185634125646,3.58351893845611,0.0,0.0,0.0,0.0,3.58351893845611,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,1.3333333333333333,0,0,0,0,1,0,2,0.6856321788180172,0,1.0,True,0,0
13952,161,2,0,5.087596335232384,1.0986122886681098,0.0,1.0986122886681098,0.0,5.087596335232384,4.61512051684126,2.772588722239781,6.761572768804055,5.087596335232384,1.0986122886681098,0.0,1.0986122886681098,0.0,5.087596335232384,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.6815433687876248,0,0.4,True,0,0
13953,111,2,0,4.718498871295094,1.0986122886681098,0.0,1.0986122886681098,0.0,4.718498871295094,4.605170185988092,3.258096538021482,8.026170194946426,4.718498871295094,1.0986122886681098,0.0,1.0986122886681098,0.0,4.718498871295094,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.5730553328604302,0,0.4,False,0,1
13954,115,1,0,4.7535901911063645,0.6931471805599453,0.0,0.6931471805599453,0.0,4.7535901911063645,5.480638923341991,2.772588722239781,6.393590753950631,4.7535901911063645,0.6931471805599453,0.0,0.6931471805599453,0.0,4.7535901911063645,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8558696415695781,1,1.0,False,0,0
13955,1956,1,0,7.579167967396076,0.6931471805599453,0.0,0.6931471805599453,0.0,7.579167967396076,4.31748811353631,3.258096538021482,7.366445148327599,7.579167967396076,0.6931471805599453,0.0,0.6931471805599453,0.0,7.579167967396076,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.5853074247444487,0,1.0,False,0,1
13956,2388,16,5,7.77863014732581,2.833213344056216,1.791759469228055,2.833213344056216,1.732867951399863,7.77863014732581,3.1780538303479458,3.4330189939851112,6.824373670043086,7.77863014732581,2.833213344056216,1.791759469228055,2.833213344056216,1.732867951399863,7.77863014732581,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,0.4650102531382236,0,1.0,True,0,0
13957,3052,2,1,8.023879992734878,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,8.023879992734878,4.143134726391533,2.178155014615869,6.946013991099227,8.023879992734878,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,8.023879992734878,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.5956190904292319,0,0.4,False,0,0
13958,130,0,0,4.875197323201151,0.0,0.0,0.0,0.0,4.875197323201151,3.295836866004329,2.772588722239781,6.040254711277414,4.875197323201151,0.0,0.0,0.0,0.0,4.875197323201151,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,1,0,0,2,0.5447434898668037,0,1.0,True,0,0
13959,64372,575,0,11.072449569522252,6.3561076606958915,0.0,4.023594781085251,0.0,11.072449569522252,3.80666248977032,3.4339872044851463,7.8119734296220225,11.072449569522252,6.3561076606958915,0.0,4.023594781085251,0.0,11.072449569522252,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,1.7777777777777777,1,0,0,1,0,0,2,0.4866626720252446,0,1.0,False,0,0
13960,273,4,0,5.6131281063880705,1.6094379124341005,0.0,1.6094379124341005,0.0,5.6131281063880705,5.497168225293202,3.4339872044851463,5.963579343618446,5.6131281063880705,1.6094379124341005,0.0,1.6094379124341005,0.0,5.6131281063880705,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.9202469589971728,1,0.4,False,0,0
13961,8,0,0,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,3.737669618283368,3.4330189939851112,6.429719478039138,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.5804087633055516,0,0.4,True,0,0
13962,1357,32,1,7.213768308118642,3.49650756146648,0.6931471805599453,3.49650756146648,0.6931471805599453,7.213768308118642,6.311734809152915,3.4339872044851463,6.403574197934815,7.213768308118642,3.49650756146648,0.6931471805599453,3.49650756146648,0.6931471805599453,7.213768308118642,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.9841212737798072,1,1.0,False,0,0
13963,16,0,0,2.833213344056216,0.0,0.0,0.0,0.0,2.833213344056216,6.57507584059962,3.258096538021482,5.945420608606575,2.833213344056216,0.0,0.0,0.0,0.0,2.833213344056216,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,0,1,2,1.1040489451068394,0,1.0,True,0,1
13964,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,3.258096538021482,6.324358962381311,0.0,0.0,0.0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8147455117496272,0.8,0,0,0,1,0,0,1,0.2188531419442534,0,0.4,False,0,1
13965,40,0,0,3.713572066704308,0.0,0.0,0.0,0.0,3.713572066704308,5.8971538676367405,3.4333418349887226,6.008813185442595,3.713572066704308,0.0,0.0,0.0,0.0,3.713572066704308,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9797868260639647,1,1.0,False,0,0
13966,498,6,0,6.212606095751519,1.9459101490553132,0.0,1.9459101490553132,0.0,6.212606095751519,4.574710978503383,3.4330189939851112,6.248042874508429,6.212606095751519,1.9459101490553132,0.0,1.9459101490553132,0.0,6.212606095751519,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.7310130451707281,0,1.0,True,0,0
13967,220,4,0,5.3981627015177525,1.6094379124341005,0.0,1.6094379124341005,0.0,5.3981627015177525,5.1647859739235145,3.4339872044851463,7.010311867307229,5.3981627015177525,1.6094379124341005,0.0,1.6094379124341005,0.0,5.3981627015177525,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8899029114940658,0.5633802816901409,1,1,0,0,1,0,2,0.7356918142020611,1,1.0,True,0,0
13968,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,3.871201010907891,3.4330189939851112,8.731013415269564,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.4428778251438603,0,0.4,False,0,0
13969,4,0,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,5.5053315359323625,3.431403223719222,6.255750041753367,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8786388699271805,1,1.0,True,0,0
13970,75,0,0,4.330733340286331,0.0,0.0,0.0,0.0,4.330733340286331,2.833213344056216,2.772588722239781,5.811140992976701,4.330733340286331,0.0,0.0,0.0,0.0,4.330733340286331,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.48671099832052395,0,1.0,False,0,0
13971,179,1,1,5.19295685089021,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.19295685089021,5.3230099791384085,2.7459880404426023,5.700443573390687,5.19295685089021,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.19295685089021,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7238589259820395,0.8163265306122449,0,0,0,0,1,0,2,0.932153502740553,1,1.0,True,0,0
13972,735,5,0,6.601230118728877,1.791759469228055,0.0,1.791759469228055,0.0,6.601230118728877,5.332718793265369,3.2180755046974316,7.860185057472165,6.601230118728877,1.791759469228055,0.0,1.791759469228055,0.0,6.601230118728877,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6775849302555271,1,1.0,False,0,1
13973,1719,5,0,7.450079569807499,1.791759469228055,0.0,1.791759469228055,0.0,7.450079569807499,5.356586274672012,3.4330189939851112,7.870547844507712,7.450079569807499,1.791759469228055,0.0,1.791759469228055,0.0,7.450079569807499,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6797225751767049,1,1.0,False,0,0
13974,135,0,0,4.912654885736052,0.0,0.0,0.0,0.0,4.912654885736052,5.5053315359323625,3.4330189939851112,6.212606095751519,4.912654885736052,0.0,0.0,0.0,0.0,4.912654885736052,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.747806036087964,0.5633802816901409,0,0,0,0,1,0,1,0.8847308428684125,1,0.6,False,0,0
13975,233,0,0,5.455321115357702,0.0,0.0,0.0,0.0,5.455321115357702,5.60947179518496,3.258096538021482,5.926926025970411,5.455321115357702,0.0,0.0,0.0,0.0,5.455321115357702,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.944844481916561,1,1.0,True,0,1
13976,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,7.207118856207756,1.9459101490553132,6.634633357861686,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8831847127959277,0.625,1,1,0,0,0,1,0,1.084652601287708,0,0.0,False,0,0
13977,57,1,0,4.060443010546419,0.6931471805599453,0.0,0.6931471805599453,0.0,4.060443010546419,6.311734809152915,3.4330189939851112,6.0867747269123065,4.060443010546419,0.6931471805599453,0.0,0.6931471805599453,0.0,4.060443010546419,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,1.0352579998227152,1,1.0,False,0,0
13978,90,0,0,4.51085950651685,0.0,0.0,0.0,0.0,4.51085950651685,4.532599493153256,3.4330189939851112,6.985641817639208,4.51085950651685,0.0,0.0,0.0,0.0,4.51085950651685,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.6479176051759115,0,1.0,False,0,0
13979,340,1,0,5.831882477283517,0.6931471805599453,0.0,0.6931471805599453,0.0,5.831882477283517,5.648974238161206,3.4330189939851112,7.106606137727303,5.831882477283517,0.6931471805599453,0.0,0.6931471805599453,0.0,5.831882477283517,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.7937736231058606,1,1.0,False,0,0
13980,54,0,0,4.007333185232471,0.0,0.0,0.0,0.0,4.007333185232471,5.298317366548036,3.4330189939851112,6.434546518787453,4.007333185232471,0.0,0.0,0.0,0.0,4.007333185232471,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.8221396728384419,1,1.0,False,0,0
13981,4,0,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,5.634789603169249,3.4330189939851112,6.416732282512326,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8374271311790901,0.5633802816901409,1,0,0,0,1,0,0,0.8767736627993641,1,0.0,False,0,0
13982,33363,103,7,10.415232753361504,4.6443908991413725,2.0794415416798357,4.023594781085251,1.732867951399863,10.415232753361504,5.817111159963204,3.4330189939851112,7.389563953677635,10.415232753361504,4.6443908991413725,2.0794415416798357,4.023594781085251,1.732867951399863,10.415232753361504,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.7861424262806809,1,1.0,True,0,0
13983,44,0,0,3.80666248977032,0.0,0.0,0.0,0.0,3.80666248977032,6.206575926724928,3.4339872044851463,5.652489180268651,3.80666248977032,0.0,0.0,0.0,0.0,3.80666248977032,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,1.0960861432375335,1,1.0,False,0,0
13984,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,3.8501476017100584,1.9459101490553132,5.8522024797744745,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.6567749263171438,0,0.4,False,0,0
13985,55,0,0,4.02535169073515,0.0,0.0,0.0,0.0,4.02535169073515,5.236441962829949,3.2180755046974316,8.03073492409854,4.02535169073515,0.0,0.0,0.0,0.0,4.02535169073515,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.6512392228148244,1,0.4,True,0,1
13986,696,1,0,6.546785410760524,0.6931471805599453,0.0,0.6931471805599453,0.0,6.546785410760524,3.5263605246161616,3.2180755046974316,6.396929655216146,6.546785410760524,0.6931471805599453,0.0,0.6931471805599453,0.0,6.546785410760524,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7942967967998243,0.5125,0,0,0,1,0,0,1,0.5503978839138972,0,0.6,False,0,1
13987,364,1,3,5.8998973535824915,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,5.8998973535824915,5.214935757608986,3.4330189939851112,7.653020413804189,5.8998973535824915,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,5.8998973535824915,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8741561460204356,0.718562874251497,1,0,0,0,1,0,1,0.6805326719755026,1,0.4,True,0,0
13988,43,0,0,3.784189633918261,0.0,0.0,0.0,0.0,3.784189633918261,4.418840607796598,2.5649493574615367,6.082218910376446,3.784189633918261,0.0,0.0,0.0,0.0,3.784189633918261,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7528783966342284,0.75,0,0,0,0,1,0,2,0.7253253162440206,0,1.0,False,0,0
13989,84,0,0,4.442651256490317,0.0,0.0,0.0,0.0,4.442651256490317,5.337538079701318,3.4330189939851112,6.895682697747868,4.442651256490317,0.0,0.0,0.0,0.0,4.442651256490317,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.7729196827189925,1,1.0,True,0,0
13990,418,2,1,6.037870919922137,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.037870919922137,5.638354669333745,3.4339872044851463,8.048149101665201,6.037870919922137,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.037870919922137,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6997084067566571,1,1.0,False,0,0
13991,143,0,1,4.969813299576001,0.0,0.6931471805599453,0.0,0.6931471805599453,4.969813299576001,1.3862943611198906,3.4330189939851112,6.35088571671474,4.969813299576001,0.0,0.6931471805599453,0.0,0.6931471805599453,4.969813299576001,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7631253940853869,1.7777777777777777,0,0,0,1,0,0,2,0.21794046031625322,0,1.0,True,0,0
13992,365,0,0,5.902633333401366,0.0,0.0,0.0,0.0,5.902633333401366,4.718498871295094,3.258096538021482,6.52795791762255,5.902633333401366,0.0,0.0,0.0,0.0,5.902633333401366,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.7217083576779766,0,0.4,False,0,1
13993,85,0,0,4.454347296253507,0.0,0.0,0.0,0.0,4.454347296253507,4.31748811353631,3.4339872044851463,6.202535517187923,4.454347296253507,0.0,0.0,0.0,0.0,4.454347296253507,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,0,1,0,2,0.6949639324542006,0,1.0,True,0,0
13994,3,0,0,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,3.332204510175204,2.233235014859253,6.679599185844383,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,1.3333333333333333,0,0,0,1,0,0,2,0.49811721414137344,0,1.0,True,0,0
13995,91,0,0,4.5217885770490405,0.0,0.0,0.0,0.0,4.5217885770490405,5.043425116919247,3.4330189939851112,6.194405391104672,4.5217885770490405,0.0,0.0,0.0,0.0,4.5217885770490405,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8128780759797005,1,1.0,False,0,0
13996,164,0,2,5.10594547390058,0.0,1.0986122886681098,0.0,1.0986122886681098,5.10594547390058,7.567862605463883,3.4330189939851112,7.050122520269059,5.10594547390058,0.0,1.0986122886681098,0.0,1.0986122886681098,5.10594547390058,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,0,1,2,1.071916611041401,0,1.0,True,0,0
13997,320,4,0,5.771441123130016,1.6094379124341005,0.0,1.6094379124341005,0.0,5.771441123130016,4.30406509320417,3.258096538021482,6.740519359606223,5.771441123130016,1.6094379124341005,0.0,1.6094379124341005,0.0,5.771441123130016,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,1.3333333333333333,0,0,0,0,1,0,2,0.6375902154964324,0,1.0,True,0,1
13998,2585,9,0,7.857867559331803,2.302585092994046,0.0,2.302585092994046,0.0,7.857867559331803,5.676753802268282,3.4330189939851112,6.919683849847411,7.857867559331803,2.302585092994046,0.0,2.302585092994046,0.0,7.857867559331803,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8203191257041413,0.7339449541284404,0,0,0,0,1,0,2,0.8191937648632097,1,1.0,False,0,0
13999,32,0,0,3.49650756146648,0.0,0.0,0.0,0.0,3.49650756146648,5.1298987149230735,3.4339872044851463,5.575949103146316,3.49650756146648,0.0,0.0,0.0,0.0,3.49650756146648,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9183575826055469,1,1.0,True,0,0
14000,174,1,0,5.1647859739235145,0.6931471805599453,0.0,0.6931471805599453,0.0,5.1647859739235145,6.184148890937483,3.258096538021482,6.220590170099739,5.1647859739235145,0.6931471805599453,0.0,0.6931471805599453,0.0,5.1647859739235145,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,2,0.9925462471620867,1,1.0,False,0,1
14001,22,0,0,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,5.017279836814924,3.4330189939851112,7.144407180321139,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.7012851953150526,1,1.0,False,0,0
14002,5,0,0,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,0.6931471805599453,3.431403223719222,8.672486075822272,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.07983280071016999,0,0.4,True,0,0
14003,474,0,0,6.163314804034641,0.0,0.0,0.0,0.0,6.163314804034641,5.4638318050256105,3.258096538021482,6.208590026096629,6.163314804034641,0.0,0.0,0.0,0.0,6.163314804034641,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,0,1,0,2,0.8786287216388865,1,1.0,True,0,1
14004,24,0,0,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,2.995732273553991,3.4330189939851112,5.762051382780177,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7849850142739001,0.5633802816901409,0,0,0,1,0,0,2,0.5190065151691462,0,1.0,False,0,0
14005,366,3,1,5.905361848054571,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,5.905361848054571,5.805134968916488,3.4330189939851112,7.716015266642587,5.905361848054571,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,5.905361848054571,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.7513750320919524,1,1.0,False,0,0
14006,470,0,0,6.154858094016418,0.0,0.0,0.0,0.0,6.154858094016418,3.1780538303479458,3.258096538021482,8.083328608786376,6.154858094016418,0.0,0.0,0.0,0.0,6.154858094016418,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,0.39267574368570046,0,1.0,False,0,1
14007,505,3,1,6.226536669287466,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.226536669287466,4.499809670330265,3.4330189939851112,7.404887575616125,6.226536669287466,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,6.226536669287466,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6068614829883463,0,1.0,False,0,0
14008,21,0,0,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,5.3612921657094255,3.075928815548268,5.666426688112432,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,0,1,0,2,0.9444836444267023,1,1.0,True,0,0
