likes_log,likes_log_scaled,likes_log_minmax,likes_log_zscore,likes_log_win,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_minmax,comments_log_scaled,comments_log,comments_log_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win,comments_log_win_zscore,duration_log_minmax,duration_log_zscore,duration_log,duration_log_scaled,has_description,comments,views,views_log
0.6931471805599453,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.6931471805599453,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.43424277678474665,0.022206541146328602,4.804021044733257,0.4728408530051622,1,0,59,4.0943445622221
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4776488144878146,0.3575296371246842,5.214935757608986,0.5132855682841561,1,0,176,5.176149732573829
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.11303451242465117,0.11303451242465117,1.0986122886681098,0.6015845847861573,0.6339850002884626,0.6339850002884626,1.0986122886681098,1.2718528826243323,0.5699833358290841,1.070838181287093,6.089044875446846,0.5993206828370301,1,2,426,6.056784013228625
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.46740857339599645,0.2784210723217158,5.117993812416755,0.5037439547837474,1,0,140,4.948759890378168
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3500864733390586,-0.627923111565729,4.007333185232471,0.39442600770006114,1,0,95,4.564348191467836
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4595316794644513,0.2175699880120287,5.043425116919247,0.49640445205089007,1,0,3,1.3862943611198906
5.3706380281276624,0.39381230053180566,0.39381230053180566,2.7124615478385325,4.023594781085251,1.0,1.0,2.446944767221639,0.25566818656296114,0.25566818656296114,2.4849066497880004,1.927648990326675,1.0,1.0,1.732867951399863,2.3275805181505755,0.801762281397956,2.861391701569814,8.283241441385425,0.8152868008532769,1,11,11453,9.346094292953802
5.883322388488279,0.4314058613606816,0.4314058613606816,3.0384552032248027,4.023594781085251,1.0,1.0,2.446944767221639,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3985269896459592,-0.25370733978908,4.465908118654584,0.43956173060115367,1,0,160051,11.983254041414904
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.21965706053162845,-1.6355247454309456,2.772588722239781,0.27289497782146865,0,0,11,2.4849066497880004
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4261478008840478,-0.040329283926243076,4.727387818712341,0.465298146671685,0,0,15,2.772588722239781
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.21965706053162845,-1.6355247454309456,2.772588722239781,0.27289497782146865,1,0,84,4.442651256490317
4.499809670330265,0.3299571464222881,0.3299571464222881,2.1587397230246936,4.023594781085251,1.0,1.0,2.446944767221639,0.3916615924786778,0.3916615924786778,3.80666248977032,3.191978862374882,1.0,1.0,1.732867951399863,2.3275805181505755,0.5443561942093845,0.8728617493496982,5.846438775057725,0.5754419207783145,1,44,62207,11.03823888782011
