,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,like_per_view_log,comment_per_view_log,engagement_rate_log,aspect_ratio,log_aspect_ratio,like_per_view_log_scaled,like_per_view_log_minmax,like_per_view_log_zscore,comment_per_view_log_scaled,comment_per_view_log_minmax,comment_per_view_log_zscore,engagement_rate_log_scaled,engagement_rate_log_minmax,engagement_rate_log_zscore,aspect_ratio_scaled,aspect_ratio_minmax,aspect_ratio_zscore,log_aspect_ratio_scaled,log_aspect_ratio_minmax,log_aspect_ratio_zscore
10423,15,0,0,4.77912349311153,6.045005314036012,5.771441123130016,5.484796933490655,3.4330189939851112,2.772588722239781,0.0,0.0,0.0,0.0,0.47039028515024744,0.4316127807526172,0.00188912775012506,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.13979951552590392,0.13979951552590392,-1.0409651539238818,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-2.772588722239781,-2.772588722239781,-2.0794415416798357,-0.286644189639361,-0.286644189639361,-1.8128661013252276,0.7302496794435784,0.9875296791609816,-inf,0.860200484474096,1.0895734941581112,-1.3523116637222528,0.763015494420044,1.0644552256284066,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
10424,94,0,0,3.6375861597263857,7.060476365999801,7.155396301896734,6.580639137284949,3.4330189939851112,4.553876891600541,0.0,0.0,0.0,0.0,0.3580332655974656,0.3110290903181492,-0.9296517025275831,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.22961565777995233,0.22961565777995233,-0.32104784034749206,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-4.553876891600541,-4.553876891600541,-3.8607297110405954,-0.5747571646117846,-0.5747571646117846,-2.9775671307361518,0.6185563159066607,-0.20842280698734617,-inf,0.7703843422200476,0.1679738383434637,-2.5107269014649147,0.6463105243233832,-0.07909800974712629,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
10425,291,4,1,5.683579767338681,7.110696122978827,6.47543271670409,6.175867270105761,3.044522437723423,5.676753802268282,1.6094379124341005,0.6931471805599453,1.6094379124341005,0.6931471805599453,0.5594123506718575,0.5271529546858709,0.7399621841476411,0.8237865790378919,0.5629407867183727,0.011047603178876325,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7433502281017504,0.5857571812207931,-0.7876118506641739,0.286233376393394,0.286233376393394,0.13276897767750712,0.11801511171285249,0.11801511171285249,0.3208782089362832,0.071316837069155,0.071316837069155,0.2137356093950099,0.4,0.4,0.4935604154376114,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.067315889834181,-4.983606621708336,-3.7308436532129683,-0.2995654465983293,-0.2995654465983293,-2.6594276464146134,0.64906549223644,0.11825305025708999,-inf,0.748716502488082,-0.054358953269243115,-2.426258823168609,0.6548202920047046,0.004286377020714414,-0.502510703787061,0.48698571690101206,0.3218020783720945,-0.502510703787061,0.48698571690101206,0.3218020783720945
10426,8,0,0,4.997212273764115,6.77078942390898,6.46302945692067,6.175867270105761,3.258096538021482,2.1972245773362196,0.0,0.0,0.0,0.0,0.4918559040795562,0.4546500912674274,0.1798584309536483,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.11078849486377139,0.11078849486377139,-1.2735017062077243,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-2.1972245773362196,-2.1972245773362196,-1.5040773967762742,-0.2871621868149088,-0.2871621868149088,-1.436662394714523,0.7663271416466106,1.373827747813713,-inf,0.8892115051362287,1.3872543562622484,-0.9781382962843218,0.8007117282359111,1.4338280990022094,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
10427,1579,1,3,4.68213122712422,8.731497794063243,7.560601162768557,6.985641817639208,3.258096538021482,7.365180126021013,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.46084371877235397,0.4213672241384777,-0.07726050086552601,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.37136723709493136,0.37136723709493136,0.8151556706761671,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.14263367413831,0.14263367413831,0.8767678121652687,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.8,0.8,1.7507038129017307,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-6.672032945461067,-5.978885764901122,-5.573420656792958,-0.5749593451293489,-0.5749593451293489,-4.362530315704511,0.4857400887396279,-1.630547560431202,-inf,0.6985325206680206,-0.569294678764538,-3.6245316879276337,0.5340998505835015,-1.1786131280204095,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
10428,2798,3,0,4.1588830833596715,5.749392985908253,5.262690188904886,4.976733742420574,3.4339872044851463,7.937017489515454,1.3862943611198906,0.0,1.3862943611198906,0.0,0.409342466732203,0.3660951008860474,-0.5042522391368172,0.6695048403592803,0.18027835974525716,-2.0244460639776567,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.40020043032510255,0.40020043032510255,1.046266855048575,0.10165268422627656,0.10165268422627656,0.17899094341168983,0.0,0.0,-0.44929659337524885,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-6.550723128395563,-7.937017489515454,-6.327579577081353,-0.2859564464843114,-0.2859564464843114,-4.283211499555551,0.49334666342594424,-1.5491004482743,-inf,0.5997995696748974,-1.5823893337927142,-4.114979668197521,0.4846894880412228,-1.6627688576307427,-0.4796820755097052,0.4947802785905378,0.3842385099271633,-0.4796820755097052,0.4947802785905378,0.3842385099271633
10429,19,0,0,6.3561076606958915,6.782192056006791,6.175867270105761,5.8888779583328805,3.4339872044851463,2.995732273553991,0.0,0.0,0.0,0.0,0.6256066199732828,0.598193903526893,1.2887722614362151,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.15105086345076152,0.15105086345076152,-0.9507804725414916,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-2.995732273553991,-2.995732273553991,-2.3025850929940455,-0.28698931177288056,-0.28698931177288056,-1.9587692338966052,0.7162577525748333,0.8377116488430876,-inf,0.8489491365492385,0.9741238866068334,-1.4974273695876075,0.7483957591456931,0.9212012960016667,-0.48141467140475863,0.4941887044747855,0.37949985004362574,-0.48141467140475863,0.4941887044747855,0.37949985004362574
10430,13860,21,2,5.652489180268651,6.077642243349034,6.0473721790462776,5.82600010738045,2.772588722239781,9.536834420213353,3.091042453358316,1.0986122886681098,3.091042453358316,1.0986122886681098,0.5563522267519713,0.5238687714909498,0.7145910022808576,0.7693299054277096,0.42787280610684725,-0.7074185952014967,0.7693102907859035,0.4335922789496188,-0.5368754737713365,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.4808664267088109,0.4808664267088109,1.6928415793254297,0.2266565970790053,0.2266565970790053,1.2629660069589295,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.7682290641913485,0.7682290641913485,1.6923819018767055,0.6339850002884626,0.6339850002884626,1.2718528826243323,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-6.445791966855037,-8.438222131545244,-6.317958595345152,-0.22137207166582762,-0.22137207166582762,-4.214601920282708,0.49992623576796624,-1.4786499250645382,-inf,0.5745278207230747,-1.8417016862421896,-4.108722908602436,0.4853198275927547,-1.6565923697490146,-0.37134401445421955,0.5317710118908918,0.6805437391208642,-0.37134401445421955,0.5317710118908918,0.6805437391208642
10431,0,0,0,4.219507705176107,6.054439346269371,6.175867270105761,5.602118820879701,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.4153095092630066,0.37249904442431214,-0.45478008532237824,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7397472673659031,0.3610067926714199,-0.9769243795035932,0.7859203299011308,0.6544669986294146,-0.19872904085150606,0.0,0.0,-2.161521984031479,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.6931471805599453,-0.57374844922606,-0.57374844922606,0.0,0.9041012579911523,2.849038913020337,,1.0,2.5240504395973944,0.4507705545740842,0.9446676770848242,2.84440462304726,-0.9624432333275991,0.32994726364977794,-0.9361160738583698,-0.9624432333275991,0.32994726364977794,-0.9361160738583698
10432,2765548,18198,1844,6.61472560020376,7.959275960116396,7.155396301896734,6.580639137284949,3.258096538021482,14.832749726574855,9.809121926500406,7.520234556474628,4.023594781085251,1.732867951399863,0.6510613642345308,0.6255124192218109,1.4998150044531784,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.7478971580094369,0.7478971580094369,3.8332145890738007,0.7192726174880238,0.7192726174880238,5.534700145844309,0.7737452558815504,0.7737452558815504,6.744208369453025,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-5.023627800074449,-7.312515170100228,-4.92706459049524,-0.5747571646117846,-0.5747571646117846,-3.2847152812022378,0.5891011946666188,-0.5238124090310264,-inf,0.6312882362047549,-1.2592854517099725,-3.2041905387044944,0.5764472745919037,-0.7636647869641672,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
10433,185,2,0,4.605170185988092,8.148156439921625,7.560601162768557,6.985641817639208,3.258096538021482,5.225746673713202,1.0986122886681098,0.0,1.0986122886681098,0.0,0.4532687468894003,0.4132376202363843,-0.14006383638709613,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.26349268731643816,0.26349268731643816,-0.049508009268234225,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-4.127134385045092,-5.225746673713202,-3.839452312593311,-0.5749593451293489,-0.5749593451293489,-2.6985401629340275,0.6453146511054277,0.07809106002121854,-inf,0.7365073126835618,-0.17963693603758288,-2.4968896891570926,0.6477045593774734,-0.06543832331722182,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
10434,86,2,0,5.10594547390058,7.1276936993473985,6.46302945692067,6.175867270105761,3.4339872044851463,4.465908118654584,1.0986122886681098,0.0,1.0986122886681098,0.0,0.502558084320601,0.4661358746594813,0.2685891387207865,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.22518009482010648,0.22518009482010648,-0.35660089896382574,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-3.3672958299864737,-4.465908118654584,-3.079613757534693,-0.2871621868149088,-0.2871621868149088,-2.2017172667372424,0.6929593418518918,0.5882447929345281,-inf,0.7748199051798935,0.21348696320664892,-2.0027481035650516,0.6974870355493266,0.4223636241420572,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
10435,41,0,0,6.251903883165888,6.07073772800249,6.395261598115449,5.8888779583328805,3.4339872044851463,3.737669618283368,0.0,0.0,0.0,0.0,0.6153502529434871,0.5871865753525978,1.2037377464891494,0.8135874318288705,0.5376440117566239,-0.12351336127594124,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.18846084081659037,0.18846084081659037,-0.650922454480745,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.737669618283368,-3.737669618283368,-3.0445224377234226,-0.5063836397825687,-0.5063836397825687,-2.4438873658352573,0.6697355339962342,0.3395767444195011,-inf,0.8115391591834096,0.5902616832307184,-1.979927360531394,0.6997861197175532,0.44489158620570046,-0.8494410890939227,0.3685304922860671,-0.6270545499550517,-0.8494410890939227,0.3685304922860671,-0.6270545499550517
10436,94,0,0,4.6913478822291435,7.99260665240021,7.155396301896734,6.580639137284949,3.4330189939851112,4.553876891600541,0.0,0.0,0.0,0.0,0.4617508778004028,0.4223408044617052,-0.06973933594368896,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.22961565777995233,0.22961565777995233,-0.32104784034749206,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.553876891600541,-4.553876891600541,-3.8607297110405954,-0.5747571646117846,-0.5747571646117846,-2.9775671307361518,0.6185563159066607,-0.20842280698734617,-inf,0.7703843422200476,0.1679738383434637,-2.5107269014649147,0.6463105243233832,-0.07909800974712629,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
10437,18,0,0,2.833213344056216,6.456769655572163,6.175867270105761,5.60947179518496,3.4330189939851112,2.9444389791664403,0.0,0.0,0.0,0.0,0.2788620203522722,0.22606100406989313,-1.586052591616507,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.740718211186133,0.363390731159001,-0.9624717722871537,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.14846455209214274,0.14846455209214274,-0.9715109367836811,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.9444389791664403,-2.9444389791664403,-2.251291798606495,-0.5663954749208013,-0.5663954749208013,-1.92523094750216,0.7194740320491929,0.8721498402602256,-inf,0.8515354479078572,1.0006619186143833,-1.4640700864513914,0.7517563509301243,0.9541306185890406,-0.9501088725559507,0.33415868339727295,-0.9023815251707276,-0.9501088725559507,0.33415868339727295,-0.9023815251707276
10438,5,0,0,2.995732273553991,8.706324840138741,7.560601162768557,6.985641817639208,3.4339872044851463,1.791759469228055,0.0,0.0,0.0,0.0,0.2948581179000673,0.24322832020679683,-1.4534305440560853,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.09034412631336167,0.09034412631336167,-1.4373726375927025,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.791759469228055,-1.791759469228055,-1.0986122886681096,-0.5749593451293489,-0.5749593451293489,-1.1715477226885682,0.791751305181988,1.6460560219521863,-inf,0.9096558736866384,1.5970331615700006,-0.7144544254292029,0.8272766569941726,1.6941290116700214,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
10439,24,0,2,2.4849066497880004,6.075346031088684,5.771441123130016,5.484796933490655,2.772588722239781,3.218875824868201,0.0,1.0986122886681098,0.0,1.0986122886681098,0.24457956553127422,0.18926842149763223,-1.870285001438558,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.16230221137561918,0.16230221137561918,-0.8605957911591012,0.0,0.0,-0.7024932623966749,0.11303451242465117,0.11303451242465117,0.6015845847861573,0.0,0.0,-0.8086958190850739,0.6339850002884626,0.6339850002884626,1.2718528826243323,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.218875824868201,-2.120263536200091,-1.8325814637483104,-0.286644189639361,-0.286644189639361,-2.104672366467983,0.7022658257060879,0.6878936185251934,-inf,0.8930920360562665,1.4270723207231284,-1.1917725208788783,0.7791890695375372,1.2229347157296397,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
10440,45,1,0,5.517452896464707,6.70196036600254,7.152268856032539,6.580639137284949,1.9459101490553132,3.828641396489095,0.6931471805599453,0.0,0.6931471805599453,0.0,0.5430611376776417,0.5096045218975098,0.604395909879179,0.9098917942690358,0.7765061180245583,1.1470642297301648,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.47511318532026,0.15281205182922802,-4.498201601974199,0.19304782135852114,0.19304782135852114,-0.6141557149359373,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.1354942159291497,-3.828641396489095,-2.730029107820985,-0.57162971874759,-0.57162971874759,-2.050153031845049,0.7074941613115867,0.7438758252365826,-inf,0.8069521786414787,0.5431948689300701,-1.7754046607269303,0.720390834492611,0.6467903418927261,-0.9588891360311287,0.3311607676015416,-0.9263955970125823,-0.9588891360311287,0.3311607676015416,-0.9263955970125823
10441,281,1,0,4.820281565605037,7.064759027791802,7.155396301896734,6.580639137284949,3.218875824868201,5.641907070938114,0.6931471805599453,0.0,0.6931471805599453,0.0,0.47444131197229145,0.4359604197892829,0.035475786637168515,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7859203299011308,0.6544669986294146,-0.19872904085150606,0.28447633391589183,0.28447633391589183,0.11868548145402102,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.948759890378168,-5.641907070938114,-4.543294782270004,-0.5747571646117846,-0.5747571646117846,-3.2357626563586144,0.5937956898071534,-0.47354627900551405,-inf,0.7155236660841081,-0.39494925071140813,-2.9546156516758386,0.6015907885742595,-0.5172918455254396,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
10442,256,0,0,4.465908118654584,5.697093486505405,5.771441123130016,5.484796933490655,3.4330189939851112,5.54907608489522,0.0,0.0,0.0,0.0,0.43956173060115367,0.3985269896459592,-0.25370733978908,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.2797956083648968,0.2797956083648968,0.08116733293758503,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-5.54907608489522,-5.54907608489522,-4.855928904335275,-0.286644189639361,-0.286644189639361,-3.62828134129266,0.5561536417070112,-0.8765970922635493,-inf,0.7202043916351033,-0.3469205228179494,-3.1579292631779436,0.5811078838458705,-0.717997025027546,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
10443,22,0,0,6.131226489483141,7.085901464365611,6.75110146893676,6.175867270105761,3.258096538021482,3.1354942159291497,0.0,0.0,0.0,0.0,0.6034724528181218,0.5744390943401925,1.1052600916466087,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.15809794247704517,0.15809794247704517,-0.8942949224628368,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-3.1354942159291497,-3.1354942159291497,-2.4423470353692043,-0.5752341988309988,-0.5752341988309988,-2.050153031845049,0.7074941613115867,0.7438758252365826,-inf,0.8419020575229549,0.901814105289891,-1.5883179770079647,0.7392389514005445,0.8314767785796275,-0.964935527042068,0.32909629981306265,-0.9429325117112269,-0.964935527042068,0.32909629981306265,-0.9429325117112269
10444,7,0,0,3.258096538021482,6.787844982309579,6.46302945692067,6.175867270105761,2.771963526845863,2.0794415416798357,0.0,0.0,0.0,0.0,0.320681598158316,0.27094257038712,-1.2393306477062322,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.67680227757211,0.4783461735760771,-1.708186207752971,0.10484963664442792,0.10484963664442792,-1.3211043614507811,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-2.0794415416798357,-2.0794415416798357,-1.3862943611198904,-0.2871621868149088,-0.2871621868149088,-1.3596495759939207,0.7737125740804719,1.4529069876258205,-inf,0.8951503633555722,1.448192730517932,-0.9015411091481683,0.8084285400862391,1.50944257498312,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
10445,5639,17,0,4.553876891600541,7.1308988302963465,6.744059186311348,6.175867270105761,3.4339872044851463,8.637639344492104,2.8903717578961645,0.0,2.8903717578961645,0.0,0.4482201501314314,0.40781937017052705,-0.18192124800565865,0.857960492985904,0.6477017763372281,0.46191616363783755,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.43552719736665335,0.43552719736665335,1.3294269929440086,0.2119420347094356,0.2119420347094356,1.1353682516917354,0.0,0.0,-0.44929659337524885,0.7183555788181454,0.7183555788181454,1.5300117587151314,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-5.74726758659594,-8.637639344492104,-5.693200365325664,-0.5681919162055866,-0.5681919162055866,-3.7578694955406964,0.5437263007353759,-1.0096623779761396,-inf,0.5644728026333466,-1.944875803701969,-3.7024273602412574,0.5262522223653718,-1.2555094301353387,-0.9531223408467046,0.333129770743988,-0.9106233785310389,-0.9531223408467046,0.333129770743988,-0.9106233785310389
10446,2633,44,20,5.0238805208462765,5.855071922202427,5.771441123130016,5.484796933490655,3.258096538021482,7.876258882303226,3.80666248977032,3.044522437723423,3.80666248977032,1.732867951399863,0.4944807545082,0.45746713067256817,0.2016208037665455,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.39713685880287675,0.39713685880287675,1.0217109330853325,0.2791308043091498,0.2791308043091498,1.7179976201205114,0.31324618599632365,0.31324618599632365,2.462951302715939,0.9460849555887884,0.9460849555887884,2.2714167604239694,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.069596392532906,-4.8317364445798034,-3.6866041402768,-0.286644189639361,-0.286644189639361,-2.6609187604782814,0.6489224962735424,0.11672192636645803,-inf,0.7563741031322376,0.02421536467527753,-2.397488786530482,0.6577187399499123,0.0326873056406738,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
10447,113,1,0,6.666956792429207,8.281723990411392,7.273092595999522,6.985641817639208,3.4330189939851112,4.736198448394496,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6562022745792996,0.6310297419848426,1.5424377788023995,0.9252626551471371,0.8146302082678826,1.3498574458559873,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.23880867840550443,0.23880867840550443,-0.2473615903449041,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.04305126783455,-4.736198448394496,-3.6375861597263857,-0.28745077836031374,-0.28745077836031374,-2.643562144859422,0.6505869738769222,0.1345442576569135,-inf,0.7611913215944955,0.07364464058698919,-2.36561119559956,0.6609302595977342,0.06415591987961371,-0.48218876568785596,0.4939243992537357,0.377382697662126,-0.48218876568785596,0.4939243992537357,0.377382697662126
